latitude,longitude,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status,city_encoded,state_encoded,category_encoded,funding_efficiency,investor_strength,milestone_speed,network_funding_ratio,is_top_state,log_funding
35.76524000000001,-78.731161,2.5671,5.6904,2.0027,2.0027,3,3,22400000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,3.6667,1,1,160,18,20,5600000.0,5,0.33303360309055186,0.16736801712175947,0,16.924571561468124
40.740441,-73.993376,1.0822,1.0822,6.0027,6.0027,12,1,6250000,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,0,1,135,23,6,3125000.0,1,0.14280206206177617,0.7208033130175504,1,15.648092181712572
40.750519,-73.993494,1.7479,1.7479,1.0,2.1096,4,1,575000,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,0,1,135,23,34,287500.0,2,1.0,0.2804630742299775,1,13.26212705890841
42.387597,-71.099497,0.0,0.5808,0.0,0.0,1,2,53000,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1,0,187,12,34,17666.666666666668,2,0.9090909090909091,0.08418878922924264,1,10.87806606028079
37.522281,-122.258139,0.9151,2.7753,3.0027,3.6466,6,2,9500000,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2.5,1,1,163,2,6,3166666.6666666665,2,0.4996627276588303,0.3515597027280098,1,16.066802461833923
40.694599,-73.990638,-0.7479,0.8192,-1.7507,0.2521,7,2,3500000,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1.0,1,0,13,29,8,1166666.6666666667,3,1.8181818181818181,0.43564107021231835,0,15.068273812173887
40.729839,-73.991781,0.7726,1.4959,-0.5863,3.7534,14,3,10500000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,6.3333,1,1,135,23,23,2625000.0,4,2.727272727272727,0.815523565141562,1,16.166885910365842
37.54827,-121.988572,0.7562,4.4137,2.7836,4.0027,14,4,34250000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.25,1,1,72,2,4,6850000.0,6,0.528597103287874,0.7629761609800758,1,17.34919715186959
40.441694,-79.990086,-1.011,1.4877,0.4055,1.3205,3,2,125000,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0,1,0,149,26,0,41666.666666666664,5,1.4229811454998222,0.2355513394094364,0,11.736077016252437
38.958402,-77.357974,2.3178,4.2356,-0.3342,-0.3342,2,2,10600000,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3.0,1,0,164,31,18,3533333.3333333335,4,0.9090909090909091,0.11643907429512773,0,16.176364653421913
37.554214,-121.977451,2.4192,5.4384,2.0027,2.0027,2,3,26100000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3.5,1,1,72,2,28,6525000.0,4,0.33303360309055186,0.11063509800499433,1,17.077445910607096
40.762674,-73.9821315,7.5315,7.5315,10.7342,10.7342,2,1,30000000,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,1,1,135,23,34,15000000.0,3,0.08522097799594348,0.10978932104355678,1,17.216707972959764
41.875555,-87.624421,1.0575,1.7699,1.0301,1.1123,6,3,132885,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,1,0,48,9,11,33221.25,2,0.9851731441800896,0.4688508433407753,0,11.797246896789762
37.55911,-122.303493,0.6,4.2247,-0.7479,4.4767,9,3,9500000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.0,1,1,181,2,30,2375000.0,3,1.8181818181818181,0.5273395540920147,1,16.066802461833923
39.099909,-84.504243,1.8329,1.8329,1.7479,1.7479,4,1,690000,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,1,0,49,24,34,345000.0,2,0.3639142617999199,0.2769230025103944,0,13.444448325847754
33.749099,-84.390185,5.1644,6.0055,2.5205,4.4767,1,3,25131611,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1,1,12,7,18,6282902.75,4,0.0,0.05543348776985255,0,17.039637053901
37.404788,-121.940842,3.5288,3.5288,2.5205,4.4767,1,1,2000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1,0,176,2,12,1000000.0,0,0.0,0.06448011069816227,1,14.508658238524095
37.77951820000001,-122.3902619,0.5726,0.5726,5.1671,8.0082,12,1,15000000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.0,0,0,174,2,20,7500000.0,1,0.3243015355677709,0.6847923272750671,1,16.52356082573315
37.783171,-122.392901,0.7479,2.3315,2.0,2.0,6,2,15000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.0,1,1,174,2,30,5000000.0,2,0.3333333333333333,0.34239616363753356,1,16.52356082573315
37.09024,-95.712891,2.0027,3.9178,3.0027,5.2192,8,3,45000000,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0,0,0,135,23,11,11250000.0,1,0.7494940914882454,0.42959540596829776,1,17.622173069956816
37.400367,-121.985711,1.9178,1.9178,2.0027,2.0027,4,1,4410000,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,1,181,2,18,2205000.0,1,0.33303360309055186,0.24540802512685794,1,15.299385474180372
39.001619,-77.403201,0.0,0.8959,2.0,2.6767,9,2,4500000,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,1,189,31,34,1500000.0,2,0.6666666666666666,0.5514845045357633,0,15.319588176962746
37.788653,-122.401333,1.6712,3.7863,4.6685,5.6849,11,3,11040000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.5,1,1,174,2,30,2760000.0,3,0.35282702655023374,0.6389020850306351,1,16.21703568939293
37.779281,-122.419236,1.8822,1.8822,1.3288,2.9479,6,1,1600000,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.0,1,1,174,2,11,800000.0,1,0.8588114050154585,0.39252848685261815,1,14.285514812209815
40.73901,-73.997259,3.4164,3.874,7.7534,7.7534,3,2,9000000,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.0,1,1,135,23,30,3000000.0,4,0.11424132337148994,0.17633848740653113,1,16.012735246411598
37.548418700000006,-122.3151646,1.3041,2.6493,0.0,3.6767,4,3,3282327,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.0,1,1,177,2,1,820581.75,3,1.8181818181818181,0.2499365241723761,1,15.004063484700145
37.55818,-122.276454,4.1644,4.1644,5.5836,11.3918,5,2,24700000,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.0,1,1,68,2,34,8233333.333333333,2,0.7594629078315815,0.2774338547098466,1,17.022313842084035
33.774486,-84.385448,5.6986,6.8877,2.5205,4.4767,2,2,8800000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,1,0,12,7,28,2933333.3333333335,4,0.0,0.11771448572883844,0,15.990262393084793
34.03423370000001,-118.4536137,1.1836,1.1836,0.9178,0.9178,1,1,1700000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,107,2,34,850000.0,1,0.5214308061320263,0.06516296862117937,1,14.346139397261565
37.835676,-122.263548,0.2493,0.2493,0.0,0.7781,1,1,20000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,142,2,34,10000.0,2,1.8181818181818181,0.09171335406480449,1,9.90353755128617
37.5541073,-121.9756765,3.1041,4.9205,5.0027,8.3534,10,2,11500000,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,1,72,2,18,3833333.3333333335,2,0.83295850200743,0.5794461969298128,1,16.257857680289998
41.8851542,-87.62231829999998,4.7068,4.7068,2.989,6.863,17,1,940261,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,1,48,9,30,470130.5,1,0.5013787916771121,1.1522366326470441,0,13.75391383881429
42.360253,-71.058291,1.6658,3.6712,3.6658,3.6712,12,2,4000000,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3.0,1,1,27,12,34,1333333.3333333333,3,0.642976552788375,0.7406582090555003,1,15.201805169084134
37.36883,-122.03635,1.9562,1.9562,1.0027,1.0027,5,1,5000000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,191,2,34,2500000.0,1,0.49932591002147103,0.30441495436824006,1,15.424948670398354
38.881717,-77.089398,0.0027,0.0027,0.5836,0.5836,3,1,20000,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,11,31,34,10000.0,2,0.6314725940894165,0.2751400621944135,0,9.90353755128617
47.60732,-122.335746,4.0301,4.0301,3.0027,3.0027,5,1,12500000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,1,1,184,32,20,6250000.0,1,0.24983136382941515,0.2883300275494937,0,16.341239282272525
39.568064,-104.977831,1.3397,4.6548,1.3589,1.3753,0,5,7228704,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2.0,1,0,42,3,10,1204784.0,4,0.8478528127517062,0.0,0,15.793570463292529
41.940611,-87.835972,4.3836,5.9562,5.4986,5.4986,5,2,55000000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4.0,1,0,48,9,3,18333333.333333332,4,0.15387929707937095,0.26563467579002026,0,17.822843761378564
37.560155,-122.285588,2.063,6.6137,2.5205,4.4767,5,4,15180000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1.0,1,1,177,2,8,3036000.0,5,0.0,0.2851360396702311,1,16.535489395807907
37.404788,-121.940842,2.3479,3.4301,2.3562,4.0027,4,2,30000000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,0,176,2,30,10000000.0,2,0.5959120433823968,0.21957864208711356,1,17.216707972959764
30.268236,-97.740651,2.5233,2.6685,3.0027,4.4247,11,2,14500000,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.5,1,1,13,29,20,4833333.333333333,2,0.7494940914882454,0.6289430700843058,0,16.489659276356317
37.758229,-122.439512,2.0685,2.0685,2.5808,4.3671,6,1,6500000,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.0,1,1,174,2,0,3250000.0,3,0.8378016085790885,0.35955459336168194,1,15.687312888712007
35.149021999999995,-90.05162800000002,0.0,0.0,0.0,0.0,2,1,15000,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,116,28,34,7500.0,2,0.9090909090909091,0.18839714465012106,0,9.61587214452889
40.730646,-73.986614,0.7288,3.6055,1.589,4.1041,5,5,4705910,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3.0,1,1,135,23,18,784318.3333333334,5,1.1587485515643106,0.3055426051378426,1,15.364329936063411
37.5783263,-122.3485679,2.8055,2.8055,3.0027,4.6493,6,1,3000000,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0,1,1,34,2,11,1500000.0,3,0.4996627276588303,0.3770235992362695,1,14.914123179965662
40.730646,-73.986614,0.3315,4.0027,2.3644,3.6685,8,4,1449998,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1.0,1,0,135,23,29,289999.6,5,0.8916894542860541,0.5267637665441951,1,14.187073424741348
42.3751,-71.105616,0.6959,1.189,0.6629999999999999,2.6247,5,2,6000000,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,6.0,1,1,37,12,18,2000000.0,3,1.8039687312086592,0.3010729603140253,1,15.607270193858982
45.006515,-93.46651,2.0603,6.2301,2.5205,4.4767,7,3,28200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,3.0,1,1,153,16,16,7050000.0,5,0.0,0.38557226966880387,0,17.154832571369333
37.777741,-122.412198,3.1479,4.8795,5.0027,5.0027,5,2,14000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1,1,174,2,30,4666666.666666667,4,0.166591700401486,0.2864579639978747,1,16.454567959008102
30.35504,-97.801083,1.5808,1.5808,2.2521,2.5342,14,1,3000000,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,13,29,8,1500000.0,1,0.6149872390147905,0.8797217315512954,0,14.914123179965662
39.78373,-100.445882,1.5151,1.7644,0.7479,0.7479,6,2,2238055,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1,0,184,32,8,746018.3333333334,5,0.5721151095600435,0.38409542307196365,0,14.62111818988233
37.779281,-122.419236,0.7123,2.2849,1.9507,2.2822,5,2,5200000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,1,0,174,2,23,1733333.3333333333,4,0.677805266546921,0.3036897814797311,1,15.46416937585933
42.296111,-71.238524,0.411,3.9699,4.2521,5.7671,13,4,24500000,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.5,1,0,133,12,30,4900000.0,3,0.7616001218560194,0.721653570581412,1,17.01418371633128
33.63776,-117.855989,4.9068,8.1014,2.5205,4.4767,3,3,4476171,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2.0,1,0,137,2,0,1119042.75,4,0.0,0.18388799415553164,1,15.314278774842762
37.512318,-122.20091399999998,2.9288,4.6329,2.5205,4.4767,13,2,15200000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,1,163,2,30,5066666.666666667,2,0.0,0.7412980426278646,1,16.536806051605975
40.728425,-73.999882,0.6192,1.5863,2.5205,4.4767,2,2,890000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,1,0,135,23,18,296666.6666666667,2,0.0,0.1360638826949309,1,13.698977865303197
37.779281,-122.419236,10.5315,10.5315,2.5205,4.4767,0,1,2600000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,0,174,2,18,1300000.0,3,0.0,0.0,1,14.77102238760702
41.800255,-88.149362,3.8685,3.8685,3.8301,4.0877,7,1,1226270,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1,1,130,9,8,613135.0,2,0.41407010206828015,0.4660611471269367,0,14.019488415097335
34.147047,-118.148896,6.737,8.2877,6.7534,6.7534,5,2,9000000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,0,1,145,2,34,3000000.0,2,0.1289756751876596,0.29389747901088525,1,16.012735246411598
37.317847,-121.948469,4.6521,8.1288,6.0055,6.0055,4,4,7210210,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1.0,0,1,176,2,8,1442042.0,5,0.14274498608236386,0.23822273300548022,1,15.791008773742771
37.779281,-122.419236,0.7397,1.1425,0.5808,0.5808,15,2,15700000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.0,1,1,174,2,2,5233333.333333333,1,0.6325910931174089,0.8537682122184643,1,16.5691713340128
42.37564,-71.2358,5.6849,6.3151,5.0055,5.0055,4,2,15050000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.5,1,1,205,12,30,5016666.666666667,4,0.166514028806927,0.22822076911236636,1,16.52688861560434
37.8093381,-122.4166061,0.7479,2.7507,1.5836,4.5315,5,2,3500000,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3.0,1,1,174,2,11,1166666.6666666667,2,0.7741136398823348,0.31117219300879884,1,15.068273812173887
37.43841079999999,-121.9240273,6.4767,7.3507,5.0055,5.0055,2,2,43000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,0,119,2,30,14333333.333333334,2,0.166514028806927,0.10766168632492519,1,17.57671069691365
37.775196,-122.419204,1.1616,3.0384,3.2658,5.5397,7,2,57000000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.5,1,1,174,2,34,19000000.0,2,0.4688452341881944,0.37118418987347596,1,17.858561843342684
37.78811500000001,-122.397141,0.8932,0.8932,0.8329,4.2137,8,1,1300000,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,1,1,174,2,34,650000.0,2,2.182334006219652,0.530578724526938,1,14.077875591662238
42.341899,-71.065924,3.0,5.0027,9.6247,10.3945,16,2,14500000,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2.0,1,1,27,12,0,4833333.333333333,3,0.1882406091466112,0.9148262837589902,1,16.489659276356317
37.40006,-122.049689,4.0849,5.5836,2.5205,4.4767,2,2,48000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6.0,1,0,125,2,12,16000000.0,2,0.0,0.10702792679166724,1,17.6867115897055
40.418851,-79.904163,3.5041,5.4438,2.5205,4.4767,3,2,3508462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3.0,1,0,149,26,16,1169487.3333333333,4,0.0,0.18667526160289358,0,15.070688607801571
37.778613,-122.395289,3.4301,5.5589,7.8384,7.8384,10,3,19500000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.3333,1,1,177,2,30,4875000.0,2,0.11314265025343953,0.5622423325149107,1,16.785925074816024
41.817807,-88.173402,0.0,0.0,2.5205,4.4767,1,1,45000000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,206,9,34,22500000.0,0,0.0,0.05369942574603722,0,17.622173069956816
35.79181,-78.74123,0.8164,5.5616,4.5562,7.9863,8,4,32500000,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2.75,1,0,160,18,8,6500000.0,4,0.5399373672653972,0.4372361049652898,0,17.296750678069195
40.063476,-75.457492,1.8384,8.3397,5.674,13.5562,4,2,4900000,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1.5,1,1,20,26,8,1633333.3333333333,3,0.7491759065028468,0.24383187694627131,0,15.404745967162468
37.382376,-122.037607,2.2986,3.2110000000000003,3.5945,4.5753,4,2,12000000,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2.0,1,0,191,2,0,4000000.0,2,0.6529546196539341,0.23120829588665945,1,16.300417291085605
37.76690900000001,-122.406676,0.0329,2.2055,4.5151,6.9123,12,3,7175000,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2.6667,1,1,174,2,34,1793750.0,4,1.0879222498232126,0.7148766168727655,1,15.786113458982772
37.793148,-122.402567,1.1699,1.4986,0.0849,5.3863,3,2,4700000,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.5,1,0,174,2,34,1566666.6666666667,3,3.6363636363636362,0.1833396421788517,1,15.363073279446223
26.0524615,-80.1378809,0.0,0.0,2.5205,4.4767,3,1,120000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,0,0,124,2,24,60000.0,2,0.0,0.23630875599549223,1,11.695255355062795
37.393679,-122.079017,5.1041,8.6411,5.6712,6.8986,10,3,10000000,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1.6667,0,1,125,2,0,2500000.0,4,0.2997961386257345,0.5841771272625447,1,16.118095750958314
30.435079,-97.770139,4.9562,10.3151,2.5205,4.4767,0,4,39000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3.0,0,0,13,29,28,7800000.0,4,0.0,0.0,0,17.479072229734946
42.345927,-71.55228699999998,2.2411,4.0301,2.5205,4.4767,3,2,16100000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.5,1,1,113,12,30,5366666.666666667,2,0.0,0.17050947767852975,1,16.59432989206649
37.795191,-122.430411,1.2466,2.0849,2.4986,5.3233,4,2,3300000,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2.0,1,1,174,2,0,1100000.0,3,0.8574858514834505,0.24985269107792837,1,15.009433329466965
33.776834,-84.3895875,2.4493,2.4493,2.5205,4.4767,0,2,1000000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,0,0,12,7,30,333333.3333333333,5,0.0,0.0,0,13.815511557963774
40.730646,-73.986614,11.3342,11.3342,2.5205,4.4767,3,1,7410000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.0,1,0,135,23,3,3705000.0,3,0.0,0.17837668866472248,1,15.818341132225028
37.404788,-121.940842,6.8932,10.4082,2.5205,4.4767,5,3,52800000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,5.3333,1,1,176,2,28,13200000.0,4,0.0,0.266212022425671,1,17.782021767615884
37.7983181,-122.4000032,1.137,3.737,2.463,3.2164,14,3,14229998,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.0,1,1,174,2,34,3557499.5,2,0.8663008951775917,0.8013342031415464,1,16.470862899791964
37.320309,-122.05004,0.7205,2.4356,0.7671,2.7918,7,2,3000000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.5,1,1,55,2,17,1000000.0,2,1.131797860902043,0.4398608657756477,1,14.914123179965662
40.730646,-73.986614,4.0384,4.0384,6.0027,6.0027,10,1,20000000,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1,135,23,0,10000000.0,1,0.14280206206177617,0.5614431326618112,1,16.811242881518265
51.43247,-2.664213,0.7479,2.0959,1.6548,2.0959,6,2,2000000,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.5,1,1,157,27,0,666666.6666666666,2,1.130028627391894,0.38688066418897366,0,14.508658238524095
38.897976,-77.028561,3.8192,6.0932,9.0055,9.7726,3,2,19900000,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.0,1,1,207,5,30,6633333.333333333,4,0.1998900604667433,0.16848035450096857,0,16.806230339945976
37.781689,-122.391061,1.2493,1.2493,2.589,2.589,6,1,1500000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,174,2,6,750000.0,0,0.27862914460852606,0.39419284734676097,1,14.220976332738882
37.779281,-122.419236,0.0,0.0,1.2521,1.2521,4,1,325000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.0,0,0,174,2,4,162500.0,2,0.4440300164291106,0.29215028260471343,1,12.691583538230217
37.787249,-122.3990501,0.463,0.463,1.2795,1.8192,16,1,3500000,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0,1,0,174,2,8,1750000.0,1,0.8773853915332309,0.9957510176281563,1,15.068273812173887
47.602873,-122.336132,2.0027,4.3863,1.5836,4.1918,7,4,30000000,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2.0,1,0,184,32,20,6000000.0,4,0.7741136398823348,0.38426262365244873,0,17.216707972959764
39.78373,-100.445882,4.2384,4.2384,2.5205,4.4767,1,1,50000000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.0,1,1,125,2,3,25000000.0,1,0.0,0.05339731447000581,1,17.72753358339242
40.745003,-73.98322900000002,1.4712,1.4712,1.0027,1.4712,5,1,2000000,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.0,1,1,135,23,6,1000000.0,1,0.9986518200429421,0.32240055349081137,1,14.508658238524095
34.045919,-118.16525,1.6849,5.8493,8.4219,8.4219,4,3,27690547,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,4.5,1,1,123,2,4,6922636.75,3,0.1061357051125569,0.2205484836335292,1,17.136601685489413
37.287285,-121.942932,0.4192,1.4658,3.1315,4.137,12,2,7500000,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.5,1,1,125,2,8,2500000.0,1,0.7261285247488806,0.7129949510128938,1,15.830413711839864
30.271393,-97.748623,0.6932,1.4986,3.4164,3.4164,9,2,10000000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1,13,29,30,3333333.3333333335,1,0.22642876551037047,0.5257594145362902,0,16.118095750958314
34.142973,-118.140553,1.4411,6.6795,2.0,2.0,7,4,5965000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,0,1,145,2,30,1193000.0,4,0.3333333333333333,0.42165068363275976,1,15.601419781158732
37.465645,-121.932202,-0.2466,-0.2466,-0.4082,7.4548,9,1,4000000,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1,72,2,18,2000000.0,1,3.6363636363636362,0.5554936567916252,1,15.201805169084134
42.548008,-83.214753,5.1397,5.1397,7.0055,7.0055,2,1,5000000,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,25,15,0,2500000.0,3,0.12491412154144027,0.12176598174729601,0,15.424948670398354
37.32052,-121.948399,1.0877,1.0877,5.0959,7.3863,15,1,11500000,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1,176,2,0,5750000.0,1,0.32808937154480877,0.8691692953947191,1,16.257857680289998
41.875555,-87.624421,1.0356,2.1479,1.5808,1.5808,2,2,1050000,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0,0,48,9,34,350000.0,3,0.38747675139491633,0.13455055230943863,0,13.864301674514206
